PRODUCCION;PROD_ACUMULADA;RECHAZO_TOTAL;RECHAZO_CAJA_MANGA;RECHAZO_LINEA;RECUP_PROCESO;RECUP_TRADICIONAL;PRODUCT_PROCESO;PRODUCT_TOTAL;COSTO_PROY_ACTUAL;TIPO_PRODUCTO;AB_RECUPERADO;RPS;DISPON_REFERENCIAL;PERDIDAS_EQUIPOS;PERDIDAS_PROCESO;INGRESO_ACIDULACION;SET_POINT_ACIDULACION;CANTIDAD_LF;CANT_TOTAL_LF_DIEMME;CANTIDAD_LF_DIEMME_1;PORC_CANT_LF_DIEMME_1;CANTIDAD_LF_DIEMME_2;PORC_CANT_LF_DIEMME_2;CONSU_PULPA_DIEMME_1;CONSU_PULPA_DIEMME_2;CANTIDAD_LF_HOESCH;N_FILTRADAS_DIEMME;N_FILTRADAS_HOESCH;LF_BAJADO;PORC_CARGA_DIEMME;PORC_APORTE_AM_DIEMME;M3_FILTRADA_DIEMME;M3_FILTRADA_HOESCH;B2O3_AM_INGRESO_RX;LEY_ULEXITA;ULEXITA_DIARIA;ACIDO_SULFU_DIARIO;FACT_DESV_PESOMETRO;PORC_CARGA_PNNEVIS;PORC_ENVASADO_H4;REC_PROCESO_ACUM;REC_TRADICIONAL_ACUM;FILTRADAS_DMM_1;FILTRADAS_DMM_2;PROD_ACUMULADA_MES;PROD_ACUMULADA_TOTAL;PROMEDIO_D1;PROMEDIO_D2;PROM_TOTAL_DIEMME;PROMEDIO_HOESCH;CONSUMO_AGUA_DIA;PORC_PRODUCCION_SACOS
316,100;5977,110;25,000;18,000;7,000;0,733;0,733;114,991;114,991;607,800;GI;57,300;14,000;0,871;0,581;0,419;33,737;36,000;2748,900;1946,793;893,789;0,459;1053,004;0,541;1308,000;1541,000;802,107;42,000;25,000;2748,900;0,708;0,213;46,352;32,084;57,270;17,460;1391,190;219,270;0,705;0,658;0,972;0,713;0,713;20,000;22,000;110,924;110,924;18,550;18,200;36,750;24,150;1199,600;0,741
330,004;6307,114;35,129;27,000;8,129;0,738;0,738;118,391;118,391;605,300;GI;41,960;10,000;0,884;0,667;0,333;34,121;36,000;2787,400;1885,872;903,619;0,479;982,253;0,521;1333,000;1449,000;901,528;43,000;33,000;2787,400;0,677;0,219;43,857;27,319;55,620;17,010;1480,390;224,390;0,731;0,643;0,962;0,714;0,714;21,000;22,000;111,292;111,292;18,667;18,381;37,048;24,571;1216,480;0,776
301,645;6608,759;41,070;30,000;11,070;0,715;0,715;111,292;111,292;605,200;GI;29,130;7,000;0,859;0,526;0,474;33,701;36,000;2710,400;1886,572;916,750;0,486;969,822;0,514;1261,000;1334,000;823,828;40,000;27,000;2710,400;0,696;0,212;47,164;30,512;57,500;16,560;1433,320;218,790;0,731;0,677;0,992;0,714;0,714;20,000;20,000;111,292;111,292;18,727;18,455;37,182;24,682;1121,440;0,856
291,011;6899,770;31,000;25,000;6,000;0,692;0,692;107,982;107,982;606,100;GI;56,050;13,000;0,854;0,478;0,522;33,940;36,000;2695,000;1629,211;782,712;0,480;846,499;0,520;1178,000;1274,000;1065,789;40,000;31,000;2695,000;0,605;0,189;40,730;34,380;59,930;16,370;1447,290;228,382;0,729;0,640;0,957;0,713;0,713;20,000;20,000;111,148;111,148;18,783;18,522;37,304;24,957;1224,860;0,848
307,019;7206,789;28,000;22,000;6,000;0,730;0,730;114,576;114,576;605,600;GI;64,010;15,000;0,849;0,634;0,366;34,388;36,000;2679,600;1569,408;719,256;0,458;850,152;0,542;1066,000;1260,000;1110,192;38,000;37,000;2679,600;0,586;0,185;41,300;30,005;62,980;15,860;1493,070;215,300;0,840;0,625;0,937;0,714;0,714;18,000;20,000;111,290;111,290;18,750;18,583;37,333;25,458;1088,780;0,397
314,175;7520,964;28,800;20,000;8,800;0,727;0,727;112,093;112,093;604,500;GI;61,070;14,000;0,888;0,438;0,562;33,300;36,000;2795,100;1449,110;888,592;0,613;560,518;0,387;1273,000;803,000;1345,990;33,000;44,000;2802,800;0,518;0,216;43,912;30,591;56,320;16,130;1509,250;222,240;0,812;0,659;0,949;0,714;0,714;21,000;12,000;111,323;111,323;18,840;18,320;37,160;26,200;1113,510;0,824
281,080;7802,044;31,390;24,000;7,390;0,708;0,708;103,118;103,118;605,500;GI;59,892;14,000;0,864;0,381;0,619;34,190;36,000;2733,500;1449,577;541,701;0,374;907,876;0,626;824,000;1381,000;1283,923;32,000;40,000;2725,800;0,530;0,167;45,299;32,098;62,660;16,321;1369,315;217,690;0,743;0,660;0,957;0,714;0,714;11,000;21,000;111,005;111,005;18,538;18,423;36,962;26,731;1221,310;0,823
332,380;332,380;34,000;28,000;6,000;0,738;0,738;113,595;113,595;508,007;GI;59,649;14,000;0,928;0,240;0,760;35,172;36,000;2926,000;2060,627;1241,238;0,602;819,389;0,398;1736,000;1146,000;865,373;42,000;31,000;2926,000;0,704;0,268;49,063;27,915;59,580;17,240;1470,370;226,450;0,800;0,640;0,893;0,738;0,738;23,000;19,000;113,595;113,595;23,000;19,000;42,000;31,000;1152,320;0,504
330,471;662,851;35,821;26,000;9,821;0,716;0,716;115,062;115,062;514,600;GI;46,125;11,000;0,910;0,402;0,598;34,817;36,000;2872,100;1845,577;1044,146;0,566;801,431;0,434;1553,000;1192,000;1026,523;43,000;35,000;2872,100;0,643;0,245;42,920;29,329;54,530;17,420;1492,120;245,850;0,743;0,650;0,954;0,727;0,727;22,000;21,000;114,322;114,322;22,500;20,000;42,500;33,000;1198,310;0,659
337,230;1000,081;33,830;28,000;5,830;0,728;0,728;116,790;116,790;518,000;GI/Estándar;45,953;11,000;0,915;0,428;0,572;34,815;35,300;2879,800;1884,810;1084,402;0,575;800,408;0,425;1619,000;1195,000;994,990;44,000;34,000;2887,500;0,654;0,238;42,837;29,264;56,230;17,190;1518,240;239,180;0,760;0,617;0,941;0,727;0,727;23,000;21,000;115,142;115,142;22,667;20,333;43,000;33,333;1298,860;0,626
300,730;1300,811;41,305;33,000;8,305;0,725;0,725;112,229;112,229;530,400;Estándar;48,060;12,000;0,849;0,575;0,425;34,830;36,000;2656,500;1807,272;1094,660;0,606;712,611;0,394;1467,000;955,000;849,228;35,000;33,000;2679,600;0,680;0,271;51,636;25,734;56,260;16,200;1441,420;214,308;0,810;0,681;0,947;0,727;0,727;21,000;14,000;114,456;114,456;22,250;18,750;41,000;33,250;1255,750;0,135
300,100;1600,911;39,200;30,000;9,200;0,736;0,736;105,335;105,335;536,000;Estándar;54,050;14,000;0,903;0,265;0,735;34,102;36,000;2833,600;2343,112;1153,451;0,492;1189,661;0,508;1529,000;1577,000;490,488;42,000;15,000;2849,000;0,827;0,248;55,788;32,699;58,020;16,520;1390,370;208,066;0,806;0,644;0,947;0,728;0,728;21,000;21,000;112,628;112,628;22,000;19,200;41,200;29,600;1190,850;0,030
280,200;1881,111;36,000;30,000;6,000;0,702;0,702;103,380;103,380;544,600;Estándar;53,150;14,000;0,859;0,398;0,602;34,372;36,000;2710,400;1648,460;840,255;0,510;808,205;0,490;1206,000;1160,000;1061,940;36,000;34,000;2710,400;0,608;0,202;45,791;31,234;55,750;16,100;1395,790;218,461;0,789;0,660;0,983;0,724;0,724;19,000;17,000;111,147;111,147;21,500;18,833;40,333;30,333;1163,730;0,094
251,300;2132,411;28,000;25,000;3,000;0,692;0,692;102,630;102,630;555,100;Estándar;36,980;9,000;0,776;0,575;0,425;34,246;36,000;2448,600;1734,722;818,026;0,472;916,696;0,528;1227,000;1375,000;713,878;37,000;15,000;2448,600;0,708;0,225;46,884;47,592;58,950;15,550;1313,687;198,510;0,751;0,632;0,939;0,720;0,720;18,000;19,000;110,070;110,070;21,000;18,857;39,857;28,143;1100,760;0,131
294,673;2427,084;36,073;28,000;8,073;0,733;0,733;110,605;110,605;554,400;GI;59,310;14,000;0,845;0,553;0,447;34,777;36,000;2664,200;2095,018;1037,919;0,495;1057,099;0,505;1407,000;1433,000;569,182;41,000;21,000;2664,200;0,786;0,230;51,098;27,104;62,610;15,940;1419,320;206,260;0,772;0,688;0,973;0,722;0,722;21,000;20,000;110,135;110,135;21,000;19,000;40,000;27,250;1186,120;0,433
297,107;2724,191;32,157;27,000;5,157;0,721;0,721;117,281;117,281;554,500;GI;48,290;11,000;0,803;0,797;0,203;34,453;36,000;2533,300;1753,451;856,070;0,488;897,380;0,512;1347,000;1412,000;779,849;42,000;25,000;2533,300;0,692;0,208;41,749;31,194;59,190;16,480;1408,530;218,306;0,728;0,711;0,976;0,722;0,722;21,000;21,000;110,872;110,872;21,000;19,222;40,222;27,000;1207,600;0,774
317,525;3041,716;32,000;26,000;6,000;0,726;0,726;117,151;117,151;552,000;GI;48,000;11,000;0,859;0,690;0,310;35,433;36,000;2710,400;1799,607;891,636;0,495;907,971;0,505;1310,000;1334,000;910,793;42,000;36,000;2710,400;0,664;0,195;42,848;25,300;59,860;16,650;1478,810;230,030;0,739;0,675;0,950;0,722;0,722;21,000;21,000;111,495;111,495;21,000;19,400;40,400;27,900;1150,630;0,776
322,089;3363,805;30,764;24,000;6,764;0,739;0,739;118,498;118,498;548,700;GI;48,250;11,000;0,862;0,737;0,263;35,302;36,000;2718,100;1759,337;880,346;0,500;878,991;0,500;1299,000;1297,000;958,763;41,000;34,000;2718,100;0,647;0,196;42,911;28,199;57,500;16,600;1477,710;220,543;0,723;0,679;0,981;0,724;0,724;20,000;21,000;112,130;112,130;20,909;19,545;40,455;28,455;1143,690;0,665
282,350;3646,155;28,000;24,000;4,000;0,764;0,764;120,226;120,226;548,400;GI;53,930;13,000;0,744;0,924;0,076;35,815;36,000;2302,300;1969,000;1076,617;0,547;892,383;0,453;1496,000;1240,000;333,300;38,000;11,000;2348,500;0,855;0,223;51,816;30,300;59,540;16,410;1268,300;183,668;0,858;0,729;0,989;0,727;0,727;20,000;18,000;112,718;112,718;20,833;19,417;40,250;27,000;1132,660;0,823
200,000;3846,155;24,000;19,000;5,000;0,748;0,748;114,929;114,929;554,800;GI;41,960;10,000;0,552;0,917;0,083;34,452;36,000;1709,400;1709,400;880,847;0,515;828,553;0,485;1297,000;1220,000;687,332;36,000;21,000;1740,200;1,000;0,272;47,483;33,833;60,590;16,210;928,380;134,422;0,748;0,838;1,000;0,728;0,728;18,000;18,000;112,831;112,831;20,615;19,308;39,923;24,923;915,050;0,880
194,700;4040,855;24,825;18,000;6,825;0,730;0,730;113,900;113,900;560,200;GI;58,710;14,000;0,542;0,911;0,089;34,085;36,000;1740,200;1740,200;935,537;0,538;804,663;0,462;1301,000;1119,000;687,332;33,000;21,000;1709,400;1,000;0,272;52,733;33,833;62,420;15,730;954,710;136,288;0,784;0,930;1,000;0,728;0,728;17,000;16,000;112,882;112,882;20,357;19,071;39,429;23,143;1023,170;0,662
207,165;4248,020;21,000;16,000;5,000;0,760;0,760;115,968;115,968;564,600;GI;47,560;12,000;0,566;0,922;0,078;34,128;36,000;1786,400;1786,400;1045,023;0,585;741,377;0,415;1473,000;1045,000;687,332;36,000;21,000;1786,400;1,000;0,319;49,622;33,833;61,640;15,570;985,450;135,456;0,784;0,938;1,000;0,729;0,729;20,000;16,000;113,028;113,028;20,333;18,867;39,200;21,600;1026,950;0,604
200,000;4448,020;24,000;19,000;5,000;0,740;0,740;118,603;118,603;569,100;GI;49,690;11,000;0,535;0,956;0,044;33,315;36,000;1578,500;1578,500;886,060;0,561;692,440;0,439;1350,000;1055,000;687,332;36,000;21,000;1686,300;1,000;0,315;43,847;33,833;61,760;16,460;924,540;136,815;0,748;0,931;1,000;0,730;0,730;19,000;17,000;113,268;113,268;20,250;18,750;39,000;20,250;1079,760;0,675
165,765;4613,785;20,045;15,000;5,045;0,749;0,749;115,123;115,123;575,600;GI;45,770;10,000;0,456;0,944;0,056;32,084;36,000;1486,100;1486,100;912,493;0,614;573,607;0,386;1314,000;826,000;687,332;33,000;21,000;1439,900;1,000;0,318;45,033;33,833;63,360;16,830;739,890;112,133;0,694;0,962;1,000;0,731;0,731;19,000;14,000;113,333;113,333;20,176;18,471;38,647;19,059;1010,720;0,547
168,000;4781,785;18,000;15,000;3,000;0,759;0,759;120,542;120,542;581,000;GI;63,430;14,000;0,442;0,983;0,017;33,318;36,000;1447,600;1447,600;906,716;0,626;540,884;0,374;1326,000;791,000;687,332;30,000;21,000;1393,700;1,000;0,348;48,253;33,833;63,180;16,650;748,960;110,310;0,739;0,978;1,000;0,732;0,732;19,000;11,000;113,572;113,572;20,111;18,056;38,167;18,000;980,250;0,446
197,000;4978,785;21,000;17,000;4,000;0,748;0,748;119,553;119,553;584,400;GI;36,950;8,000;0,522;0,967;0,033;34,373;36,000;1655,500;1655,500;815,447;0,493;840,053;0,507;1193,000;1229,000;687,332;35,000;21,000;1647,800;1,000;0,347;47,300;33,833;61,110;16,650;891,180;133,951;0,800;0,977;1,000;0,732;0,732;18,000;17,000;113,797;113,797;20,000;18,000;38,000;17,053;1014,920;0,893
206,000;5184,785;22,000;18,000;4,000;0,727;0,727;115,815;115,815;587,300;GI;45,110;11,000;0,564;0,921;0,079;34,335;36,000;1824,900;1824,900;938,700;0,514;886,200;0,486;1341,000;1266,000;687,332;38,000;21,000;1778,700;1,000;0,310;48,024;33,833;62,140;16,690;955,050;149,188;0,840;0,990;1,000;0,732;0,732;20,000;18,000;113,876;113,876;20,000;18,000;38,000;16,200;973,320;0,796
230,000;5414,785;15,000;10,000;5,000;0,749;0,749;110,630;110,630;589,000;GI;57,140;14,000;0,659;0,814;0,186;34,919;36,000;1994,300;1994,300;962,144;0,482;1032,156;0,518;1388,000;1489,000;687,332;40,000;21,000;2079,000;1,000;0,272;49,858;33,833;60,510;16,600;1041,720;154,565;0,759;0,978;1,000;0,733;0,733;20,000;20,000;113,734;113,734;20,000;18,095;38,095;15,429;1029,530;0,848
220,200;5634,985;16,900;11,000;5,900;0,746;0,746;113,033;113,033;590,900;GI;45,460;11,000;0,618;0,869;0,131;35,147;35,500;1901,900;1901,900;926,042;0,487;975,858;0,513;1357,000;1430,000;687,332;40,000;21,000;1948,100;1,000;0,267;47,548;33,833;62,000;15,960;1041,350;149,300;0,750;0,850;1,000;0,733;0,733;20,000;20,000;113,707;113,707;20,000;18,182;38,182;14,727;996,970;0,923
207,183;5842,168;18,900;14,000;4,900;0,737;0,737;117,497;117,497;593,100;GI;42,820;10,000;0,559;0,940;0,060;32,991;35,000;1771,000;1771,000;880,905;0,497;890,095;0,503;1342,000;1356,000;687,332;40,000;21,000;1763,300;1,000;0,286;44,275;33,833;63,120;16,080;984,230;142,999;0,725;0,966;1,000;0,733;0,733;20,000;20,000;113,837;113,837;20,000;18,261;38,261;14,087;878,000;0,909
177,982;6020,150;18,800;12,000;6,800;0,736;0,736;110,596;110,596;597,000;GI;47,290;11,000;0,510;0,895;0,105;32,650;35,000;1601,600;1601,600;935,066;0,584;666,534;0,416;1365,000;973,000;687,332;32,000;21,000;1609,300;1,000;0,297;50,050;33,833;60,250;16,390;829,970;122,337;0,706;0,893;1,000;0,733;0,733;19,000;13,000;113,738;113,738;19,958;18,042;38,000;13,500;956,050;0,220
210,000;6230,150;19,000;16,000;3,000;0,721;0,721;117,555;117,555;599,200;GI;54,340;13,000;0,566;0,939;0,061;32,740;35,000;1863,400;1863,400;912,994;0,490;950,406;0,510;1391,000;1448,000;687,332;43,000;21,000;1786,400;1,000;0,284;43,335;33,833;61,350;16,320;1004,610;154,471;0,689;0,936;0,981;0,733;0,733;21,000;22,000;113,863;113,863;20,000;18,200;38,200;12,960;1070,490;0,814
252,700;6482,850;28,000;24,000;4,000;0,730;0,730;113,952;113,952;599,400;GI;60,740;14,000;0,703;0,827;0,173;33,789;35,000;2263,800;1731,351;892,046;0,515;839,305;0,485;1370,000;1289,000;532,449;41,000;15,000;2217,600;0,765;0,232;42,228;35,497;59,610;16,510;1180,450;178,993;0,735;0,712;0,992;0,733;0,733;21,000;20,000;113,866;113,866;20,038;18,269;38,308;13,038;1199,010;0,889
287,246;6770,096;32,290;27,000;5,290;0,700;0,700;106,890;106,890;598,100;GI;60,730;14,000;0,852;0,468;0,532;35,407;35,000;2687,300;1437,609;913,522;0,635;524,087;0,365;1384,000;794,000;1249,691;35,000;42,000;2687,300;0,535;0,195;41,075;29,755;56,230;16,800;1374,630;217,774;0,692;0,658;0,914;0,731;0,731;22,000;13,000;113,552;113,552;20,111;18,074;38,185;14,111;1181,490;0,863
277,459;7047,555;25,000;20,000;5,000;0,719;0,719;113,313;113,313;597,300;GI;45,180;11,000;0,776;0,740;0,260;34,056;35,000;2448,600;1347,135;718,761;0,534;628,374;0,466;994,000;869,000;1101,465;30,000;41,000;2448,600;0,550;0,233;44,905;26,865;54,170;16,670;1302,970;207,230;0,735;0,610;0,951;0,731;0,731;14,000;16,000;113,543;113,543;19,893;18,000;37,893;15,071;1147,140;0,791
288,240;7335,795;31,000;26,000;5,000;0,735;0,735;118,837;118,837;595,200;GI;57,890;14,000;0,769;0,874;0,126;34,607;35,000;2425,500;1712,429;1290,208;0,753;422,220;0,247;1589,000;520,000;713,071;30,000;29,000;2425,500;0,706;0,342;57,081;24,589;57,790;16,680;1323,770;197,008;0,755;0,733;0,965;0,731;0,731;22,000;8,000;113,742;113,742;19,966;17,655;37,621;15,552;1054,600;0,889
253,850;7589,645;32,775;26,000;6,775;0,730;0,730;110,629;110,629;595,000;GI;45,600;11,000;0,727;0,753;0,247;33,594;35,000;2294,600;1791,119;1038,781;0,580;752,338;0,420;1534,000;1111,000;503,481;40,000;14,000;2294,600;0,781;0,294;44,778;35,963;60,510;16,080;1217,860;178,815;0,733;0,736;1,000;0,731;0,731;21,000;19,000;113,635;113,635;20,000;17,700;37,700;15,500;1128,410;0,871
214,925;7804,570;27,000;21,000;6,000;0,743;0,743;114,866;114,866;596,400;GI;46,440;11,000;0,593;0,901;0,099;35,419;35,000;1863,400;1669,860;1064,911;0,638;604,949;0,362;1491,000;847,000;193,540;34,000;5,000;1871,100;0,896;0,340;49,114;38,708;63,010;15,900;1024,510;146,048;0,752;0,712;1,000;0,731;0,731;20,000;14,000;113,668;113,668;20,000;17,581;37,581;15,161;1011,360;0,874
225,150;225,150;25,150;20,000;5,150;0,730;0,730;116,961;116,961;635,800;GI;45,270;11,000;0,610;0,919;0,081;34,176;35,000;1925,000;1640,128;952,199;0,581;687,929;0,419;1380,000;997,000;284,872;38,000;10,000;1925,000;0,852;0,328;43,161;28,487;62,190;16,620;1045,470;159,362;0,715;0,845;1,000;0,730;0,730;20,000;18,000;116,961;116,961;20,000;18,000;38,000;10,000;1080,340;0,888
233,000;458,150;22,000;18,000;4,000;0,704;0,704;110,437;110,437;636,800;GI;50,220;12,000;0,669;0,805;0,195;35,193;35,600;2109,800;1511,531;864,626;0,572;646,905;0,428;1382,000;1034,000;598,269;39,000;20,000;2109,800;0,716;0,284;38,757;29,913;59,930;17,050;1093,060;175,797;0,711;0,703;1,000;0,716;0,716;20,000;19,000;113,550;113,550;20,000;18,500;38,500;15,000;1116,720;0,906
281,000;739,150;26,000;22,000;4,000;0,707;0,707;108,936;108,936;616,600;GI;57,100;14,000;0,818;0,586;0,414;35,091;36,000;2510,200;1447,581;844,050;0,583;603,531;0,417;1323,000;946,000;1062,619;38,000;33,000;2579,500;0,577;0,239;38,094;32,201;58,580;16,860;1327,160;211,650;0,803;0,635;0,932;0,713;0,713;20,000;18,000;111,750;111,750;20,000;18,333;38,333;21,000;1192,780;0,908
290,285;1029,435;27,660;23,000;4,660;0,680;0,680;110,555;110,555;603,900;GI;45,100;11,000;0,832;0,583;0,417;33,747;36,000;2656,500;1439,378;909,254;0,632;530,124;0,368;1379,000;804,000;1217,122;33,000;44,000;2625,700;0,542;0,253;43,618;27,662;53,170;16,940;1417,950;227,620;0,720;0,632;0,901;0,703;0,703;21,000;12,000;111,411;111,411;20,250;16,750;37,000;26,750;1212,440;0,905
305,019;1334,454;37,019;27,000;10,019;0,731;0,731;116,852;116,852;590,200;GI;55,320;14,000;0,827;0,748;0,252;33,175;35,000;2648,800;1942,142;952,303;0,490;989,839;0,510;1370,000;1424,000;706,658;40,000;26,000;2610,300;0,733;0,247;48,554;27,179;56,250;16,900;1390,060;214,114;0,741;0,677;0,984;0,709;0,709;20,000;20,000;112,609;112,609;20,200;17,400;37,600;26,600;1110,950;0,616
270,705;1605,159;32,000;26,000;6,000;0,697;0,697;108,508;108,508;589,800;GI;45,250;11,000;0,791;0,631;0,369;34,175;35,000;2487,100;1641,343;830,143;0,506;811,199;0,494;1227,000;1199,000;845,757;37,000;29,000;2494,800;0,660;0,240;44,361;29,164;56,080;17,190;1272,580;209,649;0,686;0,698;1,000;0,707;0,707;19,000;18,000;111,896;111,896;20,000;17,500;37,500;27,000;1126,630;0,882
274,910;1880,069;29,000;24,000;5,000;0,686;0,686;109,517;109,517;590,700;GI;45,680;11,000;0,796;0,639;0,361;34,059;35,000;2556,400;1795,604;884,749;0,493;910,854;0,507;1254,000;1291,000;760,796;38,000;27,000;2510,200;0,702;0,220;47,253;28,178;56,940;16,690;1351,460;214,606;0,721;0,680;1,000;0,704;0,704;19,000;19,000;111,542;111,542;19,857;17,714;37,571;27,000;1131,250;0,895
310,000;2190,069;33,700;26,000;7,700;0,731;0,731;115,689;115,689;582,900;GI;57,370;14,000;0,849;0,666;0,334;33,933;35,000;2671,900;1674,619;818,547;0,489;856,072;0,511;1287,000;1346,000;997,281;38,000;26,000;2679,600;0,627;0,187;44,069;38,357;60,500;17,150;1392,850;218,325;0,719;0,678;0,965;0,708;0,708;18,000;20,000;112,111;112,111;19,625;18,000;37,625;26,875;1041,670;0,882
191,100;2381,169;23,600;18,000;5,600;0,676;0,676;103,842;103,842;595,900;GI;47,670;11,000;0,583;0,801;0,199;32,418;35,000;1848,000;1538,888;852,540;0,554;686,348;0,446;1185,000;954,000;309,112;30,000;10,000;1840,300;0,833;0,208;51,296;30,911;63,360;16,500;964,480;154,630;0,749;0,666;0,942;0,705;0,705;16,000;14,000;111,399;111,399;19,222;17,556;36,778;25,000;1083,660;0,877
326,049;2707,218;28,774;21,000;7,774;0,723;0,723;117,950;117,950;588,700;GI;47,480;11,000;0,876;0,672;0,328;33,839;35,000;2764,300;1507,188;703,169;0,467;804,019;0,533;1011,000;1156,000;1257,112;35,000;48,000;2764,300;0,545;0,198;43,063;26,190;55,840;16,410;1547,370;234,600;0,780;0,608;0,905;0,707;0,707;15,000;20,000;112,149;112,149;18,800;17,800;36,600;27,300;1242,940;0,912
300,000;3007,218;29,000;25,000;4,000;0,710;0,710;115,955;115,955;587,100;GI;56,180;14,000;0,820;0,734;0,266;34,782;35,000;2587,200;1738,831;995,616;0,573;743,215;0,427;1495,000;1116,000;848,369;39,000;31,000;2587,200;0,672;0,249;44,585;27,367;54,500;16,010;1487,100;225,296;0,759;0,579;0,903;0,707;0,707;20,000;19,000;112,517;112,517;18,909;17,909;36,818;27,636;1209,620;0,707
306,225;3313,443;28,500;23,000;5,500;0,725;0,725;107,485;107,485;584,400;GI;47,330;11,000;0,903;0,291;0,709;33,383;35,000;2849,000;1893,519;1326,480;0,701;567,039;0,299;1696,000;725,000;955,481;35,000;35,000;2849,000;0,665;0,246;54,101;27,299;56,650;16,300;1459,010;220,320;0,768;0,630;0,956;0,709;0,709;23,000;12,000;112,033;112,033;19,250;17,417;36,667;28,250;1214,810;0,789
320,013;3633,456;34,913;25,000;9,913;0,730;0,730;110,827;110,827;580,300;GI;47,680;11,000;0,915;0,277;0,723;34,637;35,000;2887,500;1867,761;1121,375;0,600;746,386;0,400;1561,000;1039,000;1019,739;38,000;32,000;2887,500;0,647;0,204;49,152;31,867;57,530;16,560;1489,760;226,070;0,769;0,650;1,000;0,711;0,711;21,000;17,000;111,925;111,925;19,385;17,385;36,769;28,538;1345,700;0,828
300,000;3933,456;35,000;29,000;6,000;0,701;0,701;105,872;105,872;580,100;Estándar;47,100;11,000;0,898;0,293;0,707;33,370;35,000;2833,600;1772,167;993,358;0,561;778,809;0,439;1389,000;1089,000;1061,433;38,000;32,000;2833,600;0,625;0,202;46,636;33,170;59,530;16,920;1424,580;228,780;0,730;0,659;0,972;0,710;0,710;20,000;18,000;111,439;111,439;19,429;17,429;36,857;28,786;1299,380;0,661
300,000;4233,456;17,900;11,000;6,900;0,738;0,738;110,371;110,371;580,200;Estándar;59,680;14,000;0,862;0,500;0,500;33,917;35,000;2718,100;1806,657;1028,245;0,569;778,412;0,431;1387,000;1050,000;911,443;37,000;30,000;2718,100;0,665;0,238;48,829;30,381;58,860;16,210;1411,910;206,380;0,756;0,630;0,973;0,712;0,712;20,000;17,000;111,363;111,363;19,467;17,400;36,867;28,867;1174,580;0,119
278,300;4511,756;31,375;23,000;8,375;0,701;0,701;101,240;101,240;582,400;Estándar;61,800;14,000;0,871;0,338;0,662;34,121;36,167;2748,900;1280,808;709,706;0,554;571,102;0,446;1106,000;890,000;1468,092;34,000;47,000;2748,900;0,466;0,218;37,671;31,236;60,080;16,040;1393,630;211,359;0,777;0,627;0,947;0,711;0,711;18,000;16,000;110,680;110,680;19,375;17,313;36,688;30,000;1300,190;0,101
256,375;4768,131;28,000;25,000;3,000;0,671;0,671;103,402;103,402;586,800;Estándar/LCD;57,790;14,000;0,786;0,567;0,433;35,834;37,000;2479,400;1273,856;627,482;0,493;646,374;0,507;930,000;958,000;1205,544;31,000;42,000;2479,400;0,514;0,224;41,092;28,703;58,430;16,250;1324,320;208,450;0,720;0,796;0,856;0,709;0,709;15,000;16,000;110,263;110,263;19,118;17,235;36,353;30,706;1265,770;0,140
316,300;5084,431;31,000;26,000;5,000;0,710;0,710;107,253;107,253;584,900;Estándar;43,720;11,000;0,935;0,112;0,888;33,024;36,000;2949,100;1416,135;898,206;0,634;517,929;0,366;1292,000;745,000;1532,965;32,000;54,000;2949,100;0,480;0,238;44,254;28,388;55,320;16,850;1488,000;234,220;0,748;0,646;0,842;0,709;0,709;21,000;11,000;110,071;110,071;19,222;16,889;36,111;32,000;1396,850;0,259
324,534;5408,965;37,934;29,000;8,934;0,714;0,714;113,912;113,912;582,600;Estándar;58,250;14,000;0,903;0,413;0,587;36,264;37,000;2849,000;1944,892;866,791;0,446;1078,101;0,554;1247,000;1551,000;904,108;41,000;29,000;2849,000;0,683;0,278;47,436;31,176;56,200;16,570;1543,700;239,790;0,809;0,659;0,913;0,709;0,709;20,000;21,000;110,294;110,294;19,263;17,105;36,368;31,842;1428,400;0,826
333,550;5742,515;40,000;34,000;6,000;0,725;0,725;114,296;114,296;579,500;Estándar/GI;44,680;11,000;0,925;0,275;0,725;34,557;37,000;2979,900;1752,463;784,226;0,447;968,237;0,553;1172,000;1447,000;1227,437;42,000;40,000;2918,300;0,588;0,238;41,725;30,686;54,850;16,410;1579,250;240,140;0,853;0,637;0,907;0,710;0,710;21,000;21,000;110,519;110,519;19,350;17,300;36,650;32,250;1406,800;0,856
218,007;5960,522;28,932;23,000;5,932;0,679;0,679;104,090;104,090;581,500;GI;28,320;7,000;0,664;0,737;0,263;35,372;37,000;2040,500;1145,581;482,884;0,422;662,697;0,578;666,000;914,000;894,919;25,000;25,000;2094,400;0,561;0,198;45,823;35,797;56,830;17,180;1051,720;169,490;0,771;0,659;1,000;0,709;0,709;11,000;14,000;110,270;110,270;19,227;17,391;36,618;32,367;995,150;0,863
258,000;6218,522;27,000;22,000;5,000;0,731;0,731;105,699;105,699;581,900;GI;58,340;14,000;0,774;0,618;0,382;34,626;37,000;2294,600;1195,171;615,004;0,515;580,167;0,485;918,000;866,000;1099,429;31,000;43,000;2440,900;0,521;0,283;38,554;25,568;56,730;16,280;1221,220;182,657;0,764;0,705;1,000;0,710;0,710;16,000;15,000;110,072;110,072;19,078;17,281;36,359;32,857;1128,320;0,671
